sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_noise_variance
10000.0,1000.0,1,5000.0,0,0.01,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
885,0.33599975239135915,0.033334832109455315,0.02399002979109599,0.0028553459222537825,0.02399002979109599,0.0028553459222537825,0.0,0.0,[],0.9865275,47.169712,47.254593,0.0,0.0,0.0
886,0.3364795807374856,0.033391948095317,0.02399141730632226,0.002855799293084438,0.02399141730632226,0.002855799293084438,0.0,0.0,[],0.98646444,47.169712,47.254593,0.0,0.0,0.0
887,0.3369594338008449,0.03344907287187927,0.02399265316796817,0.0028562388281132556,0.02399265316796817,0.0028562388281132556,0.0,0.0,[],0.9863964,47.169712,47.254593,0.0,0.0,0.0
888,0.3374393088534101,0.0335062061543634,0.023993752628259868,0.0028566641242067092,0.023993752628259868,0.0028566641242067092,0.0,0.0,[],0.98632306,47.169712,47.254593,0.0,0.0,0.0
889,0.33791920348173693,0.033563347658563676,0.023994731416339787,0.002857075210013882,0.023994731416339787,0.002857075210013882,0.0,0.0,[],0.9862442,47.169712,47.254593,0.0,0.0,0.0
890,0.33839911510384035,0.033620497102327555,0.023995581105171082,0.002857472188193988,0.023995581105171082,0.002857472188193988,0.0,0.0,[],0.98615974,47.169712,47.254593,0.0,0.0,0.0
891,0.33887904168260236,0.03367765421398727,0.02399632893809911,0.002857855582985458,0.02399632893809911,0.002857855582985458,0.0,0.0,[],0.9860693,47.169712,47.254593,0.0,0.0,0.0
892,0.33935898097279765,0.03373481870607427,0.023996964509765517,0.0028582246043500348,0.023996964509765517,0.0028582246043500348,0.0,0.0,[],0.9859729,47.169712,47.254593,0.0,0.0,0.0
893,0.3398389311853786,0.03379199029584485,0.02399751062904687,0.0028585794885289673,0.02399751062904687,0.0028585794885289673,0.0,0.0,[],0.9858702,47.169712,47.254593,0.0,0.0,0.0
894,0.34031889026383955,0.033849168709377396,0.02399795392304571,0.0028589206766271857,0.02399795392304571,0.0028589206766271857,0.0,0.0,[],0.985761,47.169712,47.254593,0.0,0.0,0.0
895,0.3407988564349483,0.03390635365969506,0.02399830855543672,0.0028592475158832897,0.02399830855543672,0.0028592475158832897,0.0,0.0,[],0.98564523,47.169712,47.254593,0.0,0.0,0.0
896,0.3412788281121846,0.03396354486313839,0.023998583861813527,0.0028595601721663755,0.023998583861813527,0.0028595601721663755,0.0,0.0,[],0.9855226,47.169712,47.254593,0.0,0.0,0.0
897,0.3417588035269268,0.03402074203808974,0.023998770737110986,0.0028598587475672232,0.023998770737110986,0.0028598587475672232,0.0,0.0,[],0.9853929,47.169712,47.254593,0.0,0.0,0.0
898,0.3422387810859963,0.03407794489394167,0.02399887795347655,0.0028601427925964984,0.02399887795347655,0.0028601427925964984,0.0,0.0,[],0.985256,47.169712,47.254593,0.0,0.0,0.0
899,0.3427187591759243,0.034135153142359924,0.023998904496399076,0.002860412420912617,0.023998904496399076,0.002860412420912617,0.0,0.0,[],0.9851117,47.169712,47.254593,0.0,0.0,0.0
900,0.34319873635856235,0.03419236649807637,0.02399885913190114,0.0028606677858222795,0.02399885913190114,0.0028606677858222795,0.0,0.0,[],0.9849598,47.169712,47.254593,0.0,0.0,0.0
901,0.343678711097865,0.03424958467817506,0.02399873696513377,0.00286090900493452,0.02399873696513377,0.00286090900493452,0.0,0.0,[],0.98480004,47.169712,47.254593,0.0,0.0,0.0
902,0.34415868181474746,0.03430680737568988,0.02399853584412237,0.0028611348757410227,0.02399853584412237,0.0028611348757410227,0.0,0.0,[],0.98463225,47.169712,47.254593,0.0,0.0,0.0
903,0.3446386471092276,0.03436403429659199,0.023998264724007567,0.002861346045105684,0.023998264724007567,0.002861346045105684,0.0,0.0,[],0.9844563,47.169712,47.254593,0.0,0.0,0.0
904,0.34511860565030145,0.034421265136621595,0.023997927053692747,0.002861542001480366,0.023997927053692747,0.002861542001480366,0.0,0.0,[],0.98427194,47.169712,47.254593,0.0,0.0,0.0
905,0.34559855607025497,0.03447849958745289,0.023997520997675492,0.002861722541564582,0.023997520997675492,0.002861722541564582,0.0,0.0,[],0.98407906,47.169712,47.254593,0.0,0.0,0.0
906,0.3460784970041418,0.03453573734962706,0.023997046694341106,0.002861888108708577,0.023997046694341106,0.002861888108708577,0.0,0.0,[],0.9838775,47.169712,47.254593,0.0,0.0,0.0
907,0.3465584270740814,0.03459297811253803,0.023996503496982013,0.002862038145548418,0.023996503496982013,0.002862038145548418,0.0,0.0,[],0.9836668,47.169712,47.254593,0.0,0.0,0.0
908,0.34703834504225384,0.03465022156685613,0.02399589840862215,0.0028621727159050536,0.02399589840862215,0.0028621727159050536,0.0,0.0,[],0.98344696,47.169712,47.254593,0.0,0.0,0.0
909,0.3475182495041162,0.034707467399286734,0.0239952230931173,0.0028622916215299554,0.0239952230931173,0.0028622916215299554,0.0,0.0,[],0.98321784,47.169712,47.254593,0.0,0.0,0.0
910,0.3479981391897603,0.034764715288924435,0.023994484282206185,0.0028623944818848557,0.023994484282206185,0.0028623944818848557,0.0,0.0,[],0.9829792,47.169712,47.254593,0.0,0.0,0.0
911,0.34847801279432505,0.03482196491783617,0.02399368022823789,0.002862481445586873,0.02399368022823789,0.002862481445586873,0.0,0.0,[],0.9827308,47.169712,47.254593,0.0,0.0,0.0
912,0.3489578691105733,0.03487921594408619,0.023992815812413637,0.002862551312500905,0.023992815812413637,0.002862551312500905,0.0,0.0,[],0.9824725,47.169712,47.254593,0.0,0.0,0.0
913,0.34943770690921844,0.03493646804328771,0.023991889932255317,0.002862604960076176,0.023991889932255317,0.002862604960076176,0.0,0.0,[],0.982204,47.169712,47.254593,0.0,0.0,0.0
914,0.3499175248089812,0.03499372087276857,0.02399089498813889,0.002862641474043137,0.02399089498813889,0.002862641474043137,0.0,0.0,[],0.9819253,47.169712,47.254593,0.0,0.0,0.0
915,0.35039732170133087,0.03505097410797907,0.02398984461748266,0.002862661760524965,0.02398984461748266,0.002862661760524965,0.0,0.0,[],0.98163605,47.169712,47.254593,0.0,0.0,0.0
916,0.3508770963978375,0.0351082273983573,0.02398873482533115,0.002862664518911595,0.02398873482533115,0.002862664518911595,0.0,0.0,[],0.9813362,47.169712,47.254593,0.0,0.0,0.0
917,0.35135684750659446,0.03516548038079483,0.02398755543784925,0.002862649121876837,0.02398755543784925,0.002862649121876837,0.0,0.0,[],0.9810255,47.169712,47.254593,0.0,0.0,0.0
918,0.35183657356965453,0.03522273269860725,0.023986303153002764,0.0028626158906208676,0.023986303153002764,0.0028626158906208676,0.0,0.0,[],0.9807037,47.169712,47.254593,0.0,0.0,0.0
919,0.3523162733698295,0.03527998398082338,0.023984990008749874,0.0028625641108066535,0.023984990008749874,0.0028625641108066535,0.0,0.0,[],0.9803708,47.169712,47.254593,0.0,0.0,0.0
920,0.35279594557643545,0.035337233859234866,0.02398361033029839,0.0028624939205743605,0.02398361033029839,0.0028624939205743605,0.0,0.0,[],0.98002654,47.169712,47.254593,0.0,0.0,0.0
921,0.35327558872596354,0.03539448195492987,0.02398215747640431,0.0028624047847503054,0.02398215747640431,0.0028624047847503054,0.0,0.0,[],0.9796706,47.169712,47.254593,0.0,0.0,0.0
922,0.353755201345428,0.03545172789322201,0.023980630973220896,0.002862296914607265,0.023980630973220896,0.002862296914607265,0.0,0.0,[],0.9793029,47.169712,47.254593,0.0,0.0,0.0
923,0.3542347822572923,0.03550897128931645,0.023979045593215842,0.0028621698047219812,0.023979045593215842,0.0028621698047219812,0.0,0.0,[],0.97892326,47.169712,47.254593,0.0,0.0,0.0
924,0.3547143302710598,0.03556621176387943,0.023977400688374173,0.0028620237281489214,0.023977400688374173,0.0028620237281489214,0.0,0.0,[],0.9785315,47.169712,47.254593,0.0,0.0,0.0
925,0.3551938439592762,0.035623448924953977,0.023975684410822096,0.0028618580537271843,0.023975684410822096,0.0028618580537271843,0.0,0.0,[],0.9781274,47.169712,47.254593,0.0,0.0,0.0
926,0.3556733218008458,0.035680682367001795,0.023973892078480885,0.0028616721023910774,0.023973892078480885,0.0028616721023910774,0.0,0.0,[],0.9777108,47.169712,47.254593,0.0,0.0,0.0
927,0.35615276220302283,0.03573791168039529,0.02397202010885091,0.002861465669674823,0.02397202010885091,0.002861465669674823,0.0,0.0,[],0.9772815,47.169712,47.254593,0.0,0.0,0.0
928,0.3566321638075701,0.03579513645438591,0.023970080227365242,0.0028612386995308103,0.023970080227365242,0.0028612386995308103,0.0,0.0,[],0.97683936,47.169712,47.254593,0.0,0.0,0.0
929,0.3571115251940116,0.035852356285787826,0.02396806932207407,0.0028609915700956723,0.02396806932207407,0.0028609915700956723,0.0,0.0,[],0.9763842,47.169712,47.254593,0.0,0.0,0.0
930,0.35759084495835575,0.035909570734683,0.023965988217206968,0.0028607224447585455,0.023965988217206968,0.0028607224447585455,0.0,0.0,[],0.9759158,47.169712,47.254593,0.0,0.0,0.0
931,0.3580701214959583,0.03596677938094115,0.02396382688012788,0.002860432312907557,0.02396382688012788,0.002860432312907557,0.0,0.0,[],0.97543395,47.169712,47.254593,0.0,0.0,0.0
932,0.3585493534421407,0.036023981782007844,0.023961597309118288,0.0028601200533346915,0.023961597309118288,0.0028601200533346915,0.0,0.0,[],0.9749385,47.169712,47.254593,0.0,0.0,0.0
933,0.35902853915106303,0.03608117750436561,0.023959285446118583,0.0028597861178882855,0.023959285446118583,0.0028597861178882855,0.0,0.0,[],0.97442937,47.169712,47.254593,0.0,0.0,0.0
934,0.3595076771752055,0.03613836607715994,0.023956901207122128,0.0028594286397167767,0.023956901207122128,0.0028594286397167767,0.0,0.0,[],0.97390634,47.169712,47.254593,0.0,0.0,0.0
935,0.359986765697393,0.036195547047056624,0.02395442610937759,0.0028590484948340933,0.02395442610937759,0.0028590484948340933,0.0,0.0,[],0.97336924,47.169712,47.254593,0.0,0.0,0.0
936,0.36046580328845934,0.03625271996149905,0.023951879553316457,0.0028586457221211337,0.023951879553316457,0.0028586457221211337,0.0,0.0,[],0.97281796,47.169712,47.254593,0.0,0.0,0.0
937,0.3609447883101498,0.036309884354071044,0.023949251084524503,0.0028582196285997785,0.023949251084524503,0.0028582196285997785,0.0,0.0,[],0.97225225,47.169712,47.254593,0.0,0.0,0.0
938,0.3614237191666605,0.03636703975399485,0.02394654282553499,0.0028577699961902514,0.02394654282553499,0.0028577699961902514,0.0,0.0,[],0.9716719,47.169712,47.254593,0.0,0.0,0.0
939,0.36190259397819774,0.03642418567364431,0.023943740576861883,0.002857295982473085,0.023943740576861883,0.002857295982473085,0.0,0.0,[],0.97107685,47.169712,47.254593,0.0,0.0,0.0
940,0.36238141107244176,0.03648132161922122,0.023940854712201753,0.0028567972788453577,0.023940854712201753,0.0028567972788453577,0.0,0.0,[],0.9704668,47.169712,47.254593,0.0,0.0,0.0
941,0.36286016887757655,0.03653844708975884,0.023937890256740202,0.0028562735268808925,0.023937890256740202,0.0028562735268808925,0.0,0.0,[],0.9698417,47.169712,47.254593,0.0,0.0,0.0
942,0.3633388655253863,0.036595561600456704,0.023934832390488436,0.0028557255348931054,0.023934832390488436,0.0028557255348931054,0.0,0.0,[],0.96920145,47.169712,47.254593,0.0,0.0,0.0
943,0.3638174996044899,0.03665266464985354,0.023931703955178518,0.002855152469841693,0.023931703955178518,0.002855152469841693,0.0,0.0,[],0.9685457,47.169712,47.254593,0.0,0.0,0.0
944,0.3642960691461223,0.03670975571494669,0.02392847708161905,0.0028545532546575547,0.02392847708161905,0.0028545532546575547,0.0,0.0,[],0.96787435,47.169712,47.254593,0.0,0.0,0.0
945,0.36477457239002015,0.0367668342667081,0.023925162194893046,0.0028539275880705706,0.023925162194893046,0.0028539275880705706,0.0,0.0,[],0.9671872,47.169712,47.254593,0.0,0.0,0.0
946,0.36525300740325256,0.03682389978035819,0.023921750661622054,0.002853275682504597,0.023921750661622054,0.002853275682504597,0.0,0.0,[],0.9664842,47.169712,47.254593,0.0,0.0,0.0
947,0.3657313724882477,0.03688095171842197,0.02391825424975802,0.002852596903189175,0.02391825424975802,0.002852596903189175,0.0,0.0,[],0.9657652,47.169712,47.254593,0.0,0.0,0.0
948,0.36620966549784323,0.036937989552592164,0.023914650479775146,0.002851891708509635,0.023914650479775146,0.002851891708509635,0.0,0.0,[],0.96502995,47.169712,47.254593,0.0,0.0,0.0
949,0.3666878845155655,0.036995012726383066,0.023910950886112614,0.002851158689544997,0.023910950886112614,0.002851158689544997,0.0,0.0,[],0.9642783,47.169712,47.254593,0.0,0.0,0.0
950,0.3671660278487948,0.03705202068615114,0.023907166661466972,0.0028503979884038078,0.023907166661466972,0.0028503979884038078,0.0,0.0,[],0.96351016,47.169712,47.254593,0.0,0.0,0.0
951,0.36764409352137206,0.03710901285449459,0.023903283628862182,0.0028496084171723,0.023903283628862182,0.0028496084171723,0.0,0.0,[],0.96272534,47.169712,47.254593,0.0,0.0,0.0
952,0.36812207962050253,0.03716598864935385,0.023899304956523038,0.002848789742962987,0.023899304956523038,0.002848789742962987,0.0,0.0,[],0.9619238,47.169712,47.254593,0.0,0.0,0.0
953,0.36859998416509754,0.03722294749081009,0.02389522722975168,0.0028479420728120264,0.02389522722975168,0.0028479420728120264,0.0,0.0,[],0.9611051,47.169712,47.254593,0.0,0.0,0.0
954,0.36907780509299615,0.037279888815014116,0.023891046394930227,0.0028470662102011435,0.023891046394930227,0.0028470662102011435,0.0,0.0,[],0.9602694,47.169712,47.254593,0.0,0.0,0.0
955,0.36955554024172005,0.0373368120251555,0.023886757436195394,0.0028461605070690954,0.023886757436195394,0.0028461605070690954,0.0,0.0,[],0.95941633,47.169712,47.254593,0.0,0.0,0.0
956,0.3700331874637249,0.03739371651466153,0.023882361100242333,0.0028452244753014444,0.023882361100242333,0.0028452244753014444,0.0,0.0,[],0.958546,47.169712,47.254593,0.0,0.0,0.0
957,0.3705107450194929,0.03745060167931054,0.023877877788401447,0.0028442582324503807,0.023877877788401447,0.0028442582324503807,0.0,0.0,[],0.95765805,49.169712,47.254593,0.0,0.0,0.0
958,0.37098821072746463,0.03750746691467281,0.02387328539858724,0.0028432617681135586,0.02387328539858724,0.0028432617681135586,0.0,0.0,[],0.95675236,49.169712,47.254593,0.0,0.0,0.0
959,0.3714659051887425,0.037564349722572075,0.023884723063894553,0.0028441403949630573,0.023884723063894553,0.0028441403949630573,0.0,0.0,[],0.988463775776138,49.169712,49.218365,0.0,0.0,0.0
960,0.3719438106414771,0.03762124961539866,0.023895272636729414,0.002844994641329146,0.023895272636729414,0.002844994641329146,0.0,0.0,[],0.9884637,49.169712,49.218365,0.0,0.0,0.0
961,0.3724219106386936,0.03767816613373609,0.023904999860825837,0.0028458259168717692,0.023904999860825837,0.0028458259168717692,0.0,0.0,[],0.9884633,49.169712,49.218365,0.0,0.0,0.0
962,0.37290018997578706,0.03773509884067108,0.023913966854671953,0.0028466353467495598,0.023913966854671953,0.0028466353467495598,0.0,0.0,[],0.9884623,49.169712,49.218365,0.0,0.0,0.0
963,0.37337863440046615,0.03779204731734494,0.023922221233953378,0.0028474238336928526,0.023922221233953378,0.0028474238336928526,0.0,0.0,[],0.98846066,49.169712,49.218365,0.0,0.0,0.0
964,0.3738572312545291,0.037849011150759525,0.023929842703147797,0.002848191670729472,0.023929842703147797,0.002848191670729472,0.0,0.0,[],0.9884581,49.169712,49.218365,0.0,0.0,0.0
965,0.3743359687856309,0.03790598993869195,0.023936876555091358,0.0028489393966213417,0.023936876555091358,0.0028489393966213417,0.0,0.0,[],0.9884544,49.169712,49.218365,0.0,0.0,0.0
966,0.374814835849733,0.037962983292459423,0.023943353205105877,0.0028496676883735805,0.023943353205105877,0.0028496676883735805,0.0,0.0,[],0.9884494,49.169712,49.218365,0.0,0.0,0.0
967,0.3752938220494556,0.03801999083441132,0.023949309986129874,0.002850377097594725,0.023949309986129874,0.002850377097594725,0.0,0.0,[],0.9884429,49.169712,49.218365,0.0,0.0,0.0
968,0.3757729183405287,0.03807701220665011,0.023954814553655224,0.002851068611939178,0.023954814553655224,0.002851068611939178,0.0,0.0,[],0.9884348,49.169712,49.218365,0.0,0.0,0.0
969,0.3762521160823252,0.03813404705517771,0.023959887089824106,0.0028517424263798663,0.023959887089824106,0.0028517424263798663,0.0,0.0,[],0.9884248,49.169712,49.218365,0.0,0.0,0.0
970,0.376731407213848,0.0381910950374534,0.02396455657613994,0.002852399113784765,0.02396455657613994,0.002852399113784765,0.0,0.0,[],0.9884126,49.169712,49.218365,0.0,0.0,0.0
971,0.3772107842435984,0.03824815582253595,0.023968851487517595,0.0028530392541272764,0.023968851487517595,0.0028530392541272764,0.0,0.0,[],0.98839813,49.169712,49.218365,0.0,0.0,0.0
972,0.37769024021660663,0.03830522907213197,0.023972798650412797,0.0028536624798010113,0.023972798650412797,0.0028536624798010113,0.0,0.0,[],0.98838127,49.169712,49.218365,0.0,0.0,0.0
973,0.37816976895029153,0.03836231447883794,0.023976436684244318,0.0028542703352985033,0.023976436684244318,0.0028542703352985033,0.0,0.0,[],0.98836166,49.169712,49.218365,0.0,0.0,0.0
974,0.3786493646859827,0.038419411732455916,0.02397978678455881,0.002854862680898629,0.02397978678455881,0.002854862680898629,0.0,0.0,[],0.9883392,49.169712,49.218365,0.0,0.0,0.0
975,0.3791290219679398,0.03847652051176259,0.023982864097853662,0.002855438965333912,0.023982864097853662,0.002855438965333912,0.0,0.0,[],0.9883137,49.169712,49.218365,0.0,0.0,0.0
976,0.37960873559855063,0.038533640513230036,0.023985681530540814,0.002856000073372167,0.023985681530540814,0.002856000073372167,0.0,0.0,[],0.9882849,49.169712,49.218365,0.0,0.0,0.0
977,0.38008850090734164,0.0385907714325993,0.02398826543954935,0.0028565459684630756,0.02398826543954935,0.0028565459684630756,0.0,0.0,[],0.9882526,49.169712,49.218365,0.0,0.0,0.0
978,0.3805683134573247,0.03864791298501664,0.02399062749915326,0.0028570776208669546,0.02399062749915326,0.0028570776208669546,0.0,0.0,[],0.9882166,49.169712,49.218365,0.0,0.0,0.0
979,0.38104816933461677,0.03870506488825107,0.02399279386460118,0.002857595161721571,0.02399279386460118,0.002857595161721571,0.0,0.0,[],0.9881767,49.169712,49.218365,0.0,0.0,0.0
980,0.38152806461197414,0.038762226833399534,0.02399476386786925,0.0028580972574234753,0.02399476386786925,0.0028580972574234753,0.0,0.0,[],0.98813283,49.169712,49.218365,0.0,0.0,0.0
981,0.38200799572456645,0.03881939854791149,0.023996555629616223,0.0028585857255978286,0.023996555629616223,0.0028585857255978286,0.0,0.0,[],0.9880847,49.169712,49.218365,0.0,0.0,0.0
982,0.3824879591766212,0.038876579738332216,0.023998172602738732,0.002859059521036267,0.023998172602738732,0.002859059521036267,0.0,0.0,[],0.988032,49.169712,49.218365,0.0,0.0,0.0
983,0.38296795218154217,0.038933770127226604,0.023999650246047777,0.002859519444719405,0.023999650246047777,0.002859519444719405,0.0,0.0,[],0.98797476,49.169712,49.218365,0.0,0.0,0.0
984,0.38344797188031454,0.038990969431718495,0.024000984938617576,0.0028599652245946405,0.024000984938617576,0.0028599652245946405,0.0,0.0,[],0.9879126,49.169712,49.218365,0.0,0.0,0.0
985,0.383928015544868,0.03904817738753488,0.024002183227673113,0.002860397790819258,0.024002183227673113,0.002860397790819258,0.0,0.0,[],0.9878455,49.169712,49.218365,0.0,0.0,0.0
986,0.38440808039514784,0.03910539372199731,0.024003242513992218,0.00286081672312144,0.024003242513992218,0.00286081672312144,0.0,0.0,[],0.987773,49.169712,49.218365,0.0,0.0,0.0
